,Chapter,Verse,Word
1116,2.0,38.0,from
1117,2.0,38.0,his
1118,2.0,38.0,Lord
1119,2.0,38.0,so
1120,2.0,38.0,He
1121,2.0,38.0,relented
1122,2.0,38.0,towards
1123,2.0,38.0,him
1124,2.0,38.0,He
1125,2.0,38.0,is
1126,2.0,38.0,the
1127,2.0,38.0,Relenting
1128,2.0,38.0,the
1129,2.0,38.0,Merciful
1130,2.0,38.0,
1131,2.0,39.0,We
1132,2.0,39.0,said
1133,2.0,39.0,Go
1134,2.0,39.0,down
1135,2.0,39.0,from
1136,2.0,39.0,it
1137,2.0,39.0,all
1138,2.0,39.0,of
1139,2.0,39.0,you
1140,2.0,39.0,Yet
1141,2.0,39.0,whenever
1142,2.0,39.0,guidance
1143,2.0,39.0,comes
1144,2.0,39.0,to
1145,2.0,39.0,you
1146,2.0,39.0,from
1147,2.0,39.0,Me
1148,2.0,39.0,then
1149,2.0,39.0,whoever
1150,2.0,39.0,follows
1151,2.0,39.0,My
1152,2.0,39.0,guidancethey
1153,2.0,39.0,have
1154,2.0,39.0,nothing
1155,2.0,39.0,to
1156,2.0,39.0,fear
1157,2.0,39.0,nor
1158,2.0,39.0,shall
1159,2.0,39.0,they
1160,2.0,39.0,grieve
1161,2.0,39.0,
1162,2.0,40.0,But
1163,2.0,40.0,as
1164,2.0,40.0,for
1165,2.0,40.0,those
1166,2.0,40.0,who
1167,2.0,40.0,disbelieve
1168,2.0,40.0,and
1169,2.0,40.0,reject
1170,2.0,40.0,Our
1171,2.0,40.0,signsthese
1172,2.0,40.0,are
1173,2.0,40.0,the
1174,2.0,40.0,inmates
1175,2.0,40.0,of
1176,2.0,40.0,the
1177,2.0,40.0,Firewherein
1178,2.0,40.0,they
1179,2.0,40.0,will
1180,2.0,40.0,remain
1181,2.0,40.0,forever
1182,2.0,40.0,
1183,2.0,41.0,O
1184,2.0,41.0,Children
1185,2.0,41.0,of
1186,2.0,41.0,Israel
1187,2.0,41.0,Remember
1188,2.0,41.0,My
1189,2.0,41.0,blessings
1190,2.0,41.0,which
1191,2.0,41.0,I
1192,2.0,41.0,bestowed
1193,2.0,41.0,upon
1194,2.0,41.0,you
1195,2.0,41.0,and
1196,2.0,41.0,fulfill
1197,2.0,41.0,your
1198,2.0,41.0,pledge
1199,2.0,41.0,to
1200,2.0,41.0,Me
1201,2.0,41.0,and
1202,2.0,41.0,I
1203,2.0,41.0,will
1204,2.0,41.0,fulfill
1205,2.0,41.0,My
1206,2.0,41.0,pledge
1207,2.0,41.0,to
1208,2.0,41.0,you
1209,2.0,41.0,and
1210,2.0,41.0,fear
1211,2.0,41.0,Me
1212,2.0,41.0,
1213,2.0,42.0,And
1214,2.0,42.0,believe
1215,2.0,42.0,in
1216,2.0,42.0,what
1217,2.0,42.0,I
1218,2.0,42.0,revealed
1219,2.0,42.0,confirming
1220,2.0,42.0,what
1221,2.0,42.0,is
1222,2.0,42.0,with
1223,2.0,42.0,you
1224,2.0,42.0,and
1225,2.0,42.0,do
1226,2.0,42.0,not
1227,2.0,42.0,be
1228,2.0,42.0,the
1229,2.0,42.0,first
1230,2.0,42.0,to
1231,2.0,42.0,deny
1232,2.0,42.0,it
1233,2.0,42.0,and
1234,2.0,42.0,do
1235,2.0,42.0,not
1236,2.0,42.0,exchange
1237,2.0,42.0,My
1238,2.0,42.0,revelations
1239,2.0,42.0,for
1240,2.0,42.0,a
1241,2.0,42.0,small
1242,2.0,42.0,price
1243,2.0,42.0,and
1244,2.0,42.0,be
1245,2.0,42.0,conscious
1246,2.0,42.0,of
1247,2.0,42.0,Me
1248,2.0,42.0,
1249,2.0,43.0,And
1250,2.0,43.0,do
1251,2.0,43.0,not
1252,2.0,43.0,mix
1253,2.0,43.0,truth
1254,2.0,43.0,with
1255,2.0,43.0,falsehood
1256,2.0,43.0,and
1257,2.0,43.0,do
1258,2.0,43.0,not
1259,2.0,43.0,conceal
1260,2.0,43.0,the
1261,2.0,43.0,truth
1262,2.0,43.0,while
1263,2.0,43.0,you
1264,2.0,43.0,know
1265,2.0,43.0,
1266,2.0,44.0,And
1267,2.0,44.0,attend
1268,2.0,44.0,to
1269,2.0,44.0,your
1270,2.0,44.0,prayers
1271,2.0,44.0,and
1272,2.0,44.0,practice
1273,2.0,44.0,regular
1274,2.0,44.0,charity
1275,2.0,44.0,and
1276,2.0,44.0,kneel
1277,2.0,44.0,with
1278,2.0,44.0,those
1279,2.0,44.0,who
1280,2.0,44.0,kneel
1281,2.0,44.0,
1282,2.0,45.0,Do
1283,2.0,45.0,you
1284,2.0,45.0,command
1285,2.0,45.0,people
1286,2.0,45.0,to
1287,2.0,45.0,virtuous
1288,2.0,45.0,conduct
1289,2.0,45.0,and
1290,2.0,45.0,forget
1291,2.0,45.0,yourselves
1292,2.0,45.0,even
1293,2.0,45.0,though
1294,2.0,45.0,you
1295,2.0,45.0,read
1296,2.0,45.0,the
1297,2.0,45.0,Scripture
1298,2.0,45.0,Do
1299,2.0,45.0,you
1300,2.0,45.0,not
1301,2.0,45.0,understand
1302,2.0,45.0,
1303,2.0,46.0,And
1304,2.0,46.0,seek
1305,2.0,46.0,help
1306,2.0,46.0,through
1307,2.0,46.0,patience
1308,2.0,46.0,and
1309,2.0,46.0,prayer
1310,2.0,46.0,But
1311,2.0,46.0,it
1312,2.0,46.0,is
1313,2.0,46.0,difficult
1314,2.0,46.0,except
1315,2.0,46.0,for
1316,2.0,46.0,the
1317,2.0,46.0,devout
1318,2.0,46.0,
1319,2.0,47.0,Those
1320,2.0,47.0,who
1321,2.0,47.0,know
1322,2.0,47.0,that
1323,2.0,47.0,they
1324,2.0,47.0,will
1325,2.0,47.0,meet
1326,2.0,47.0,their
1327,2.0,47.0,Lord
1328,2.0,47.0,and
1329,2.0,47.0,that
1330,2.0,47.0,to
1331,2.0,47.0,Him
1332,2.0,47.0,they
1333,2.0,47.0,will
1334,2.0,47.0,return
1335,2.0,47.0,
1336,2.0,48.0,O
1337,2.0,48.0,Children
1338,2.0,48.0,of
1339,2.0,48.0,Israel
1340,2.0,48.0,Remember
1341,2.0,48.0,My
1342,2.0,48.0,favor
1343,2.0,48.0,which
1344,2.0,48.0,I
1345,2.0,48.0,bestowed
1346,2.0,48.0,upon
1347,2.0,48.0,you
1348,2.0,48.0,and
1349,2.0,48.0,that
1350,2.0,48.0,I
1351,2.0,48.0,favored
1352,2.0,48.0,you
1353,2.0,48.0,over
1354,2.0,48.0,all
1355,2.0,48.0,nations
1356,2.0,48.0,
1357,2.0,49.0,And
1358,2.0,49.0,beware
1359,2.0,49.0,of
1360,2.0,49.0,a
1361,2.0,49.0,Day
1362,2.0,49.0,when
1363,2.0,49.0,no
1364,2.0,49.0,soul
1365,2.0,49.0,will
1366,2.0,49.0,avail
1367,2.0,49.0,another
1368,2.0,49.0,in
1369,2.0,49.0,the
1370,2.0,49.0,least
1371,2.0,49.0,nor
1372,2.0,49.0,will
1373,2.0,49.0,any
1374,2.0,49.0,intercession
1375,2.0,49.0,be
1376,2.0,49.0,accepted
1377,2.0,49.0,on
1378,2.0,49.0,its
1379,2.0,49.0,behalf
1380,2.0,49.0,nor
1381,2.0,49.0,will
1382,2.0,49.0,any
1383,2.0,49.0,ransom
1384,2.0,49.0,be
1385,2.0,49.0,taken
1386,2.0,49.0,from
1387,2.0,49.0,it
1388,2.0,49.0,nor
1389,2.0,49.0,will
1390,2.0,49.0,they
1391,2.0,49.0,be
1392,2.0,49.0,helped
1393,2.0,49.0,
1394,2.0,50.0,And
1395,2.0,50.0,recall
1396,2.0,50.0,that
1397,2.0,50.0,We
1398,2.0,50.0,delivered
1399,2.0,50.0,you
1400,2.0,50.0,from
1401,2.0,50.0,the
1402,2.0,50.0,people
1403,2.0,50.0,of
1404,2.0,50.0,Pharaoh
1405,2.0,50.0,They
1406,2.0,50.0,inflicted
1407,2.0,50.0,on
1408,2.0,50.0,you
1409,2.0,50.0,terrible
1410,2.0,50.0,persecution
1411,2.0,50.0,killing
1412,2.0,50.0,your
1413,2.0,50.0,sons
1414,2.0,50.0,and
1415,2.0,50.0,sparing
1416,2.0,50.0,your
1417,2.0,50.0,women
1418,2.0,50.0,Therein
1419,2.0,50.0,was
1420,2.0,50.0,a
1421,2.0,50.0,tremendous
1422,2.0,50.0,trial
1423,2.0,50.0,from
1424,2.0,50.0,your
1425,2.0,50.0,Lord
1426,2.0,50.0,
1427,2.0,51.0,And
1428,2.0,51.0,recall
1429,2.0,51.0,that
1430,2.0,51.0,We
1431,2.0,51.0,parted
1432,2.0,51.0,the
1433,2.0,51.0,sea
1434,2.0,51.0,for
1435,2.0,51.0,you
1436,2.0,51.0,so
1437,2.0,51.0,We
1438,2.0,51.0,saved
1439,2.0,51.0,you
1440,2.0,51.0,and
1441,2.0,51.0,We
1442,2.0,51.0,drowned
1443,2.0,51.0,the
1444,2.0,51.0,people
1445,2.0,51.0,of
1446,2.0,51.0,Pharaoh
1447,2.0,51.0,as
1448,2.0,51.0,you
1449,2.0,51.0,looked
1450,2.0,51.0,on
1451,2.0,51.0,
1452,2.0,52.0,And
1453,2.0,52.0,recall
1454,2.0,52.0,that
1455,2.0,52.0,We
1456,2.0,52.0,appointed
1457,2.0,52.0,for
1458,2.0,52.0,Moses
1459,2.0,52.0,forty
1460,2.0,52.0,nights
1461,2.0,52.0,Then
1462,2.0,52.0,you
1463,2.0,52.0,took
1464,2.0,52.0,to
1465,2.0,52.0,worshiping
1466,2.0,52.0,the
1467,2.0,52.0,calf
1468,2.0,52.0,after
1469,2.0,52.0,him
1470,2.0,52.0,and
1471,2.0,52.0,you
1472,2.0,52.0,turned
1473,2.0,52.0,wicked
1474,2.0,52.0,
1475,2.0,53.0,Then
1476,2.0,53.0,We
1477,2.0,53.0,pardoned
1478,2.0,53.0,you
1479,2.0,53.0,after
1480,2.0,53.0,that
1481,2.0,53.0,so
1482,2.0,53.0,that
1483,2.0,53.0,you
1484,2.0,53.0,might
1485,2.0,53.0,be
1486,2.0,53.0,grateful
1487,2.0,53.0,
1488,2.0,54.0,And
1489,2.0,54.0,recall
1490,2.0,54.0,that
1491,2.0,54.0,We
1492,2.0,54.0,gave
1493,2.0,54.0,Moses
1494,2.0,54.0,the
1495,2.0,54.0,Scripture
1496,2.0,54.0,and
1497,2.0,54.0,the
1498,2.0,54.0,Criterion
1499,2.0,54.0,so
1500,2.0,54.0,that
1501,2.0,54.0,you
1502,2.0,54.0,may
1503,2.0,54.0,be
1504,2.0,54.0,guided
1505,2.0,54.0,
1506,2.0,55.0,And
1507,2.0,55.0,recall
1508,2.0,55.0,that
1509,2.0,55.0,Moses
1510,2.0,55.0,said
1511,2.0,55.0,to
1512,2.0,55.0,his
1513,2.0,55.0,people
1514,2.0,55.0,O
1515,2.0,55.0,my
1516,2.0,55.0,people
1517,2.0,55.0,you
1518,2.0,55.0,have
1519,2.0,55.0,done
1520,2.0,55.0,wrong
1521,2.0,55.0,to
1522,2.0,55.0,yourselves
1523,2.0,55.0,by
1524,2.0,55.0,worshiping
1525,2.0,55.0,the
1526,2.0,55.0,calf
1527,2.0,55.0,So
1528,2.0,55.0,repent
1529,2.0,55.0,to
1530,2.0,55.0,your
1531,2.0,55.0,Maker
1532,2.0,55.0,and
1533,2.0,55.0,kill
1534,2.0,55.0,your
1535,2.0,55.0,egos
1536,2.0,55.0,That
1537,2.0,55.0,would
1538,2.0,55.0,be
1539,2.0,55.0,better
1540,2.0,55.0,for
1541,2.0,55.0,you
1542,2.0,55.0,with
1543,2.0,55.0,your
1544,2.0,55.0,Maker
1545,2.0,55.0,So
1546,2.0,55.0,He
1547,2.0,55.0,turned
1548,2.0,55.0,to
1549,2.0,55.0,you
1550,2.0,55.0,in
1551,2.0,55.0,repentance
1552,2.0,55.0,He
1553,2.0,55.0,is
1554,2.0,55.0,the
1555,2.0,55.0,Accepter
1556,2.0,55.0,of
1557,2.0,55.0,Repentance
1558,2.0,55.0,the
1559,2.0,55.0,Merciful
1560,2.0,55.0,
1561,2.0,56.0,And
1562,2.0,56.0,recall
1563,2.0,56.0,that
1564,2.0,56.0,you
1565,2.0,56.0,said
1566,2.0,56.0,O
1567,2.0,56.0,Moses
1568,2.0,56.0,we
1569,2.0,56.0,will
1570,2.0,56.0,not
1571,2.0,56.0,believe
1572,2.0,56.0,in
1573,2.0,56.0,you
1574,2.0,56.0,unless
1575,2.0,56.0,we
1576,2.0,56.0,see
1577,2.0,56.0,God
1578,2.0,56.0,plainly
1579,2.0,56.0,Thereupon
1580,2.0,56.0,the
1581,2.0,56.0,thunderbolt
1582,2.0,56.0,struck
1583,2.0,56.0,you
1584,2.0,56.0,as
1585,2.0,56.0,you
1586,2.0,56.0,looked
1587,2.0,56.0,on
1588,2.0,56.0,
1589,2.0,57.0,Then
1590,2.0,57.0,We
1591,2.0,57.0,revived
1592,2.0,57.0,you
1593,2.0,57.0,after
1594,2.0,57.0,your
1595,2.0,57.0,death
1596,2.0,57.0,so
1597,2.0,57.0,that
1598,2.0,57.0,you
1599,2.0,57.0,may
1600,2.0,57.0,be
1601,2.0,57.0,appreciative
1602,2.0,57.0,
1603,2.0,58.0,And
1604,2.0,58.0,We
1605,2.0,58.0,shaded
1606,2.0,58.0,you
1607,2.0,58.0,with
1608,2.0,58.0,clouds
1609,2.0,58.0,and
1610,2.0,58.0,We
1611,2.0,58.0,sent
1612,2.0,58.0,down
1613,2.0,58.0,to
1614,2.0,58.0,you
1615,2.0,58.0,manna
1616,2.0,58.0,and
1617,2.0,58.0,quails
1618,2.0,58.0,Eat
1619,2.0,58.0,of
1620,2.0,58.0,the
1621,2.0,58.0,good
1622,2.0,58.0,things
1623,2.0,58.0,We
1624,2.0,58.0,have
1625,2.0,58.0,provided
1626,2.0,58.0,for
1627,2.0,58.0,you
1628,2.0,58.0,They
1629,2.0,58.0,did
1630,2.0,58.0,not
1631,2.0,58.0,wrong
1632,2.0,58.0,Us
1633,2.0,58.0,but
1634,2.0,58.0,they
1635,2.0,58.0,used
1636,2.0,58.0,to
1637,2.0,58.0,wrong
1638,2.0,58.0,their
1639,2.0,58.0,own
1640,2.0,58.0,souls
1641,2.0,58.0,
1642,2.0,59.0,And
1643,2.0,59.0,recall
1644,2.0,59.0,that
1645,2.0,59.0,We
1646,2.0,59.0,said
1647,2.0,59.0,Enter
1648,2.0,59.0,this
1649,2.0,59.0,town
1650,2.0,59.0,and
1651,2.0,59.0,eat
1652,2.0,59.0,plentifully
1653,2.0,59.0,from
1654,2.0,59.0,it
1655,2.0,59.0,whatever
1656,2.0,59.0,you
1657,2.0,59.0,wish
1658,2.0,59.0,but
1659,2.0,59.0,enter
1660,2.0,59.0,the
1661,2.0,59.0,gate
1662,2.0,59.0,humbly
1663,2.0,59.0,and
1664,2.0,59.0,say
1665,2.0,59.0,'Pardon'
1666,2.0,59.0,We
1667,2.0,59.0,will
1668,2.0,59.0,forgive
1669,2.0,59.0,your
1670,2.0,59.0,sins
1671,2.0,59.0,and
1672,2.0,59.0,give
1673,2.0,59.0,increase
1674,2.0,59.0,to
1675,2.0,59.0,the
1676,2.0,59.0,virtuous
1677,2.0,59.0,
1678,2.0,60.0,But
1679,2.0,60.0,the
1680,2.0,60.0,wrongdoers
1681,2.0,60.0,among
1682,2.0,60.0,them
1683,2.0,60.0,substituted
1684,2.0,60.0,words
1685,2.0,60.0,other
1686,2.0,60.0,than
1687,2.0,60.0,those
1688,2.0,60.0,given
1689,2.0,60.0,to
1690,2.0,60.0,them
1691,2.0,60.0,so
1692,2.0,60.0,We
1693,2.0,60.0,sent
1694,2.0,60.0,down
1695,2.0,60.0,on
1696,2.0,60.0,the
1697,2.0,60.0,wrongdoers
1698,2.0,60.0,a
1699,2.0,60.0,plague
1700,2.0,60.0,from
1701,2.0,60.0,heaven
1702,2.0,60.0,because
1703,2.0,60.0,of
1704,2.0,60.0,their
1705,2.0,60.0,wicked
1706,2.0,60.0,behavior
1707,2.0,60.0,
1708,2.0,61.0,And
1709,2.0,61.0,recall
1710,2.0,61.0,when
1711,2.0,61.0,Moses
1712,2.0,61.0,prayed
1713,2.0,61.0,for
1714,2.0,61.0,water
1715,2.0,61.0,for
1716,2.0,61.0,his
1717,2.0,61.0,people
1718,2.0,61.0,We
1719,2.0,61.0,said
1720,2.0,61.0,Strike
1721,2.0,61.0,the
1722,2.0,61.0,rock
1723,2.0,61.0,with
1724,2.0,61.0,your
1725,2.0,61.0,staff
1726,2.0,61.0,Thereupon
1727,2.0,61.0,twelve
1728,2.0,61.0,springs
1729,2.0,61.0,gushed
1730,2.0,61.0,out
1731,2.0,61.0,from
1732,2.0,61.0,it
1733,2.0,61.0,and
1734,2.0,61.0,each
1735,2.0,61.0,tribe
1736,2.0,61.0,recognized
1737,2.0,61.0,its
1738,2.0,61.0,drinking-place
1739,2.0,61.0,Eat
1740,2.0,61.0,and
1741,2.0,61.0,drink
1742,2.0,61.0,from
1743,2.0,61.0,Gods
1744,2.0,61.0,provision
1745,2.0,61.0,and
1746,2.0,61.0,do
1747,2.0,61.0,not
1748,2.0,61.0,corrupt
1749,2.0,61.0,the
1750,2.0,61.0,earth
1751,2.0,61.0,with
1752,2.0,61.0,disobedience
1753,2.0,61.0,
1754,2.0,62.0,And
1755,2.0,62.0,recall
1756,2.0,62.0,when
1757,2.0,62.0,you
1758,2.0,62.0,said
1759,2.0,62.0,O
1760,2.0,62.0,Moses
1761,2.0,62.0,we
1762,2.0,62.0,cannot
1763,2.0,62.0,endure
1764,2.0,62.0,one
1765,2.0,62.0,kind
1766,2.0,62.0,of
1767,2.0,62.0,food
1768,2.0,62.0,so
1769,2.0,62.0,call
1770,2.0,62.0,to
1771,2.0,62.0,your
1772,2.0,62.0,Lord
1773,2.0,62.0,to
1774,2.0,62.0,produce
1775,2.0,62.0,for
1776,2.0,62.0,us
1777,2.0,62.0,of
1778,2.0,62.0,what
1779,2.0,62.0,the
1780,2.0,62.0,earth
1781,2.0,62.0,grows
1782,2.0,62.0,of
1783,2.0,62.0,its
1784,2.0,62.0,herbs
1785,2.0,62.0,and
1786,2.0,62.0,its
1787,2.0,62.0,cucumbers
1788,2.0,62.0,and
1789,2.0,62.0,its
1790,2.0,62.0,garlic
1791,2.0,62.0,and
1792,2.0,62.0,its
1793,2.0,62.0,lentils
1794,2.0,62.0,and
1795,2.0,62.0,its
1796,2.0,62.0,onions
1797,2.0,62.0,He
1798,2.0,62.0,said
1799,2.0,62.0,Would
1800,2.0,62.0,you
1801,2.0,62.0,substitute
1802,2.0,62.0,worse
1803,2.0,62.0,for
1804,2.0,62.0,better
1805,2.0,62.0,Go
1806,2.0,62.0,down
1807,2.0,62.0,to
1808,2.0,62.0,Egypt
1809,2.0,62.0,where
1810,2.0,62.0,you
1811,2.0,62.0,will
1812,2.0,62.0,have
1813,2.0,62.0,what
1814,2.0,62.0,you
1815,2.0,62.0,asked
1816,2.0,62.0,for
1817,2.0,62.0,They
1818,2.0,62.0,were
1819,2.0,62.0,struck
1820,2.0,62.0,with
1821,2.0,62.0,humiliation
1822,2.0,62.0,and
1823,2.0,62.0,poverty
1824,2.0,62.0,and
1825,2.0,62.0,incurred
1826,2.0,62.0,wrath
1827,2.0,62.0,from
1828,2.0,62.0,God
1829,2.0,62.0,That
1830,2.0,62.0,was
1831,2.0,62.0,because
1832,2.0,62.0,they
1833,2.0,62.0,rejected
1834,2.0,62.0,Gods
1835,2.0,62.0,revelations
1836,2.0,62.0,and
1837,2.0,62.0,wrongfully
1838,2.0,62.0,killed
1839,2.0,62.0,the
1840,2.0,62.0,prophets
1841,2.0,62.0,That
1842,2.0,62.0,was
1843,2.0,62.0,because
1844,2.0,62.0,they
1845,2.0,62.0,disobeyed
1846,2.0,62.0,and
1847,2.0,62.0,transgressed
1848,2.0,62.0,
1849,2.0,63.0,Those
1850,2.0,63.0,who
1851,2.0,63.0,believe
1852,2.0,63.0,and
1853,2.0,63.0,those
1854,2.0,63.0,who
1855,2.0,63.0,are
1856,2.0,63.0,Jewish
1857,2.0,63.0,and
1858,2.0,63.0,the
1859,2.0,63.0,Christians
1860,2.0,63.0,and
1861,2.0,63.0,the
1862,2.0,63.0,Sabeansany
1863,2.0,63.0,who
1864,2.0,63.0,believe
1865,2.0,63.0,in
1866,2.0,63.0,God
1867,2.0,63.0,and
1868,2.0,63.0,the
1869,2.0,63.0,Last
1870,2.0,63.0,Day
1871,2.0,63.0,and
1872,2.0,63.0,act
1873,2.0,63.0,righteouslywill
1874,2.0,63.0,have
1875,2.0,63.0,their
1876,2.0,63.0,reward
1877,2.0,63.0,with
1878,2.0,63.0,their
1879,2.0,63.0,Lord
1880,2.0,63.0,they
1881,2.0,63.0,have
1882,2.0,63.0,nothing
1883,2.0,63.0,to
1884,2.0,63.0,fear
1885,2.0,63.0,nor
1886,2.0,63.0,will
1887,2.0,63.0,they
1888,2.0,63.0,grieve
1889,2.0,63.0,
1890,2.0,64.0,And
1891,2.0,64.0,recall
1892,2.0,64.0,when
1893,2.0,64.0,We
1894,2.0,64.0,received
1895,2.0,64.0,a
1896,2.0,64.0,pledge
1897,2.0,64.0,from
1898,2.0,64.0,you
1899,2.0,64.0,and
1900,2.0,64.0,raised
1901,2.0,64.0,the
1902,2.0,64.0,Mount
1903,2.0,64.0,above
1904,2.0,64.0,you
1905,2.0,64.0,Take
1906,2.0,64.0,what
1907,2.0,64.0,We
1908,2.0,64.0,have
1909,2.0,64.0,given
1910,2.0,64.0,you
1911,2.0,64.0,earnestly
1912,2.0,64.0,and
1913,2.0,64.0,remember
1914,2.0,64.0,what
1915,2.0,64.0,is
1916,2.0,64.0,in
1917,2.0,64.0,it
1918,2.0,64.0,that
1919,2.0,64.0,you
1920,2.0,64.0,may
1921,2.0,64.0,attain
1922,2.0,64.0,righteousness
1923,2.0,64.0,
1924,2.0,65.0,But
1925,2.0,65.0,after
1926,2.0,65.0,that
1927,2.0,65.0,you
1928,2.0,65.0,turned
1929,2.0,65.0,away
1930,2.0,65.0,Were
1931,2.0,65.0,it
1932,2.0,65.0,not
1933,2.0,65.0,for
1934,2.0,65.0,Gods
1935,2.0,65.0,grace
1936,2.0,65.0,and
1937,2.0,65.0,mercy
1938,2.0,65.0,towards
1939,2.0,65.0,you
1940,2.0,65.0,you
1941,2.0,65.0,would
1942,2.0,65.0,have
1943,2.0,65.0,been
1944,2.0,65.0,among
1945,2.0,65.0,the
1946,2.0,65.0,losers
1947,2.0,65.0,
1948,2.0,66.0,And
1949,2.0,66.0,you
1950,2.0,66.0,surely
1951,2.0,66.0,knew
1952,2.0,66.0,those
1953,2.0,66.0,of
1954,2.0,66.0,you
1955,2.0,66.0,who
1956,2.0,66.0,violated
1957,2.0,66.0,the
1958,2.0,66.0,Sabbath
1959,2.0,66.0,We
1960,2.0,66.0,said
1961,2.0,66.0,to
1962,2.0,66.0,them
1963,2.0,66.0,Be
1964,2.0,66.0,despicable
1965,2.0,66.0,apes
1966,2.0,66.0,
1967,2.0,67.0,Thus
1968,2.0,67.0,We
1969,2.0,67.0,made
1970,2.0,67.0,it
1971,2.0,67.0,a
1972,2.0,67.0,deterrent
1973,2.0,67.0,for
1974,2.0,67.0,their
1975,2.0,67.0,generation
1976,2.0,67.0,and
1977,2.0,67.0,for
1978,2.0,67.0,subsequent
1979,2.0,67.0,generations
1980,2.0,67.0,and
1981,2.0,67.0,a
1982,2.0,67.0,lesson
1983,2.0,67.0,for
1984,2.0,67.0,the
1985,2.0,67.0,righteous
1986,2.0,67.0,
1987,2.0,68.0,And
1988,2.0,68.0,recall
1989,2.0,68.0,when
1990,2.0,68.0,Moses
1991,2.0,68.0,said
1992,2.0,68.0,to
1993,2.0,68.0,his
1994,2.0,68.0,people
1995,2.0,68.0,God
1996,2.0,68.0,commands
1997,2.0,68.0,you
1998,2.0,68.0,to
1999,2.0,68.0,sacrifice
2000,2.0,68.0,a
2001,2.0,68.0,heifer
2002,2.0,68.0,They
2003,2.0,68.0,said
2004,2.0,68.0,Do
2005,2.0,68.0,you
2006,2.0,68.0,make
2007,2.0,68.0,a
2008,2.0,68.0,mockery
2009,2.0,68.0,of
2010,2.0,68.0,us
2011,2.0,68.0,He
2012,2.0,68.0,said
2013,2.0,68.0,God
2014,2.0,68.0,forbid
2015,2.0,68.0,that
2016,2.0,68.0,I
2017,2.0,68.0,should
2018,2.0,68.0,be
2019,2.0,68.0,so
2020,2.0,68.0,ignorant
2021,2.0,68.0,
2022,2.0,69.0,They
2023,2.0,69.0,said
2024,2.0,69.0,Call
2025,2.0,69.0,upon
2026,2.0,69.0,your
2027,2.0,69.0,Lord
2028,2.0,69.0,to
2029,2.0,69.0,show
2030,2.0,69.0,us
2031,2.0,69.0,which
2032,2.0,69.0,one
2033,2.0,69.0,He
2034,2.0,69.0,said
2035,2.0,69.0,He
2036,2.0,69.0,says
2037,2.0,69.0,she
2038,2.0,69.0,is
2039,2.0,69.0,a
2040,2.0,69.0,heifer
2041,2.0,69.0,neither
2042,2.0,69.0,too
2043,2.0,69.0,old
2044,2.0,69.0,nor
2045,2.0,69.0,too
2046,2.0,69.0,young
2047,2.0,69.0,but
2048,2.0,69.0,in
2049,2.0,69.0,between
2050,2.0,69.0,So
2051,2.0,69.0,do
2052,2.0,69.0,what
2053,2.0,69.0,you
2054,2.0,69.0,are
2055,2.0,69.0,commanded
2056,2.0,69.0,
2057,2.0,70.0,They
2058,2.0,70.0,said
2059,2.0,70.0,Call
2060,2.0,70.0,upon
2061,2.0,70.0,your
2062,2.0,70.0,Lord
2063,2.0,70.0,to
2064,2.0,70.0,show
2065,2.0,70.0,us
2066,2.0,70.0,what
2067,2.0,70.0,her
2068,2.0,70.0,color
2069,2.0,70.0,is
2070,2.0,70.0,He
2071,2.0,70.0,said
2072,2.0,70.0,He
2073,2.0,70.0,says
2074,2.0,70.0,she
2075,2.0,70.0,is
2076,2.0,70.0,a
2077,2.0,70.0,yellow
2078,2.0,70.0,heifer
2079,2.0,70.0,bright
2080,2.0,70.0,in
2081,2.0,70.0,color
2082,2.0,70.0,pleasing
2083,2.0,70.0,to
2084,2.0,70.0,the
2085,2.0,70.0,beholders
2086,2.0,70.0,
2087,2.0,71.0,They
2088,2.0,71.0,said
2089,2.0,71.0,Call
2090,2.0,71.0,upon
2091,2.0,71.0,your
2092,2.0,71.0,Lord
2093,2.0,71.0,to
2094,2.0,71.0,show
2095,2.0,71.0,us
2096,2.0,71.0,which
2097,2.0,71.0,one
2098,2.0,71.0,the
2099,2.0,71.0,heifers
2100,2.0,71.0,look
2101,2.0,71.0,alike
2102,2.0,71.0,to
2103,2.0,71.0,us
2104,2.0,71.0,and
2105,2.0,71.0,God
2106,2.0,71.0,willing
2107,2.0,71.0,we
2108,2.0,71.0,will
2109,2.0,71.0,be
2110,2.0,71.0,guided
2111,2.0,71.0,
2112,2.0,72.0,He
2113,2.0,72.0,said
2114,2.0,72.0,He
2115,2.0,72.0,says
2116,2.0,72.0,she
2117,2.0,72.0,is
2118,2.0,72.0,a
2119,2.0,72.0,heifer
2120,2.0,72.0,neither
2121,2.0,72.0,yoked
2122,2.0,72.0,to
2123,2.0,72.0,plow
2124,2.0,72.0,the
2125,2.0,72.0,earth
2126,2.0,72.0,nor
2127,2.0,72.0,to
2128,2.0,72.0,irrigate
2129,2.0,72.0,the
2130,2.0,72.0,field
2131,2.0,72.0,sound
2132,2.0,72.0,without
2133,2.0,72.0,blemish
2134,2.0,72.0,They
2135,2.0,72.0,said
2136,2.0,72.0,Now
2137,2.0,72.0,you
2138,2.0,72.0,have
2139,2.0,72.0,brought
2140,2.0,72.0,the
2141,2.0,72.0,truth
2142,2.0,72.0,So
2143,2.0,72.0,they
2144,2.0,72.0,slew
2145,2.0,72.0,her
2146,2.0,72.0,though
2147,2.0,72.0,they
